0,3.1240134944882527,0.0552228456850091,110.32913164404438
1,6.903537903731193,15.728098053466628,57.10784321241127
2,35.918008615110665,11.165948715515793,49.28221289491697
3,28.71057891606149,20.8436619410141,30.987394941537364
4,26.513317437012525,18.397356404466592,33.49089635113428
5,30.157585732951276,19.429754208773407,50.87535012617401
6,8.145019384884774,27.13708336004785,64.18067228139726
7,14.609738718142724,4.525558859949625,39.285714268729464
8,2.734965202694181,29.48915421534054,42.24439771281328
9,-2.650737903760528,17.74095916314497,43.33733491763009
10,16.514543946720558,9.629757211496697,51.873249321615106
11,1.9881648589757823,-1.5694649732744652,42.4136321243136
12,4.623483231767683,16.03751853280609,56.93277310399089
13,20.743150370006763,29.835704041073082,41.03641454935406
14,18.937992710153388,30.59791085863755,64.14565832692541
15,15.024600736678805,42.25641894037042,46.57863143301085
16,14.079899618437754,11.667629158556732,42.997198890674866
17,-13.881025449854274,4.671991250780131,48.159263688385145
18,5.893410390976678,46.21828020619053,43.75000000535516
19,-4.514568447738667,55.93918708487688,29.99999999341471
20,-7.921341441263302,49.753877155997195,26.657329595142457
21,-5.9536373432583565,27.470430059290422,42.517006797708646
22,-13.515354364708552,43.70172812544906,28.01120447490592
23,-6.676192158654189,42.22810571761318,46.965452868997474
24,-20.10351612745256,22.847123658438363,36.939775866899595
25,-11.742786334807395,22.455344073461156,44.56115779460908
26,-29.912893827033262,29.022915147213997,53.174603168228195
27,-10.5483595470536,40.74255783359143,41.71335199771776
28,-13.625144477856788,17.177269886630974,52.853641465181184
29,-33.165654234930074,12.205075123626465,39.70588233903575
30,-28.589465228414788,24.851653598544242,26.862745084473325
31,-27.713190410572935,12.888368639833732,33.893557407780314
32,-24.55343879863748,13.233607828289324,36.93977591383224
33,-21.288279627811225,-8.046610050560709,53.76150463421167
34,-36.78630035469051,-6.723366107850197,52.34093638669444
35,-29.666185055239286,3.502958841737938,39.03561423029351
36,-13.512137166498466,14.635431589433235,43.510737601028886
37,-2.6094388706169562,-10.324133801673291,45.0980392048888
38,-23.968779404571794,-11.730820257259811,56.045751605690896
39,-28.323885072492267,-8.276576622346838,50.91036414539983
40,-25.847285008691372,7.514111702960157,57.843137235318004
41,-27.72281517764453,-6.034971320897409,72.54901956491125
42,-34.75588338384879,5.167358177732563,42.256902738771196
43,-9.997909686803382,-14.393578476654909,33.05322127517734
